"station_id","year","month","avg_frequency","avg_rides","score","norm_score","latitude","longitude"
40050,2013,"January",66.2666666666667,3287.43333333333,60.4778462146337,55.7003264398919,42.04771,-87.683543
40050,2013,"February",65.8571428571429,3416.92857142857,61.1369260225474,56.3073414503214,42.04771,-87.683543
40050,2013,"March",65.0645161290323,3194.77419354839,59.5453859634526,54.8415270011902,42.04771,-87.683543
40050,2013,"April",66.2666666666667,3505.7,61.7873411370036,56.9063762451136,42.04771,-87.683543
40050,2013,"May",65.741935483871,3493.06451612903,61.5521516353408,56.6897658193494,42.04771,-87.683543
40050,2013,"June",64.8333333333333,3563.93333333333,61.6830376144206,56.8103123040121,42.04771,-87.683543
40050,2013,"July",65.741935483871,3529.67741935484,61.766398484761,56.8870879827259,42.04771,-87.683543
40050,2013,"August",65.7741935483871,3395.8064516129,60.9854853440741,56.1678640093209,42.04771,-87.683543
40050,2013,"September",64.8,3325.86666666667,60.2680439672272,55.5070977718786,42.04771,-87.683543
40050,2013,"October",66.4516129032258,3675.77419354839,62.8279803537916,57.864808922685,42.04771,-87.683543
40050,2013,"November",64.8333333333333,3420.8,60.8462039863515,56.0395853489895,42.04771,-87.683543
40050,2013,"December",65.0322580645161,2906,57.6855529825448,53.128613750401,42.04771,-87.683543
40050,2014,"January",65.741935483871,3095.45161290323,59.122714403656,54.4522448866457,42.04771,-87.683543
40050,2014,"February",65.8571428571429,3431.25,61.2221967780671,56.3858761405511,42.04771,-87.683543
40050,2014,"March",65.0645161290323,3334.41935483871,60.4003656400855,55.6289665359732,42.04771,-87.683543
40050,2014,"April",66.2666666666667,3576.56666666667,62.2007871721083,57.2871616163201,42.04771,-87.683543
40050,2014,"May",65.0645161290323,3536.70967741935,61.597556233142,56.7315836266572,42.04771,-87.683543
40050,2014,"June",65.5333333333333,3590,62.051396853956,57.1495725649754,42.04771,-87.683543
40050,2014,"July",65.741935483871,3601.54838709677,62.1826949123382,57.2704985762433,42.04771,-87.683543
40050,2014,"August",65.0645161290323,3471.35483870968,61.2158831295461,56.3800612462442,42.04771,-87.683543
40050,2014,"September",65.5333333333333,3565.1,61.9076425795769,57.017174331387,42.04771,-87.683543
40050,2014,"October",66.4516129032258,3817.22580645161,63.6235624193239,58.5975430316775,42.04771,-87.683543
40050,2014,"November",64.1,3323.43333333333,60.0389201186509,55.2960738356827,42.04771,-87.683543
40050,2014,"December",65.741935483871,3029.45161290323,58.6996326823384,54.0625850117801,42.04771,-87.683543
40050,2015,"January",65.0645161290323,3153.90322580645,59.2904527746131,54.6067325644253,42.04771,-87.683543
40050,2015,"February",65.8571428571429,3315.35714285714,60.5252189346115,55.7439568952118,42.04771,-87.683543
40050,2015,"March",65.741935483871,3330.54838709677,60.5826557335063,55.796856405501,42.04771,-87.683543
40050,2015,"April",66.2666666666667,3487.53333333333,61.6804586958199,56.8079371101698,42.04771,-87.683543
40050,2015,"May",64.3548387096774,3433.74193548387,60.7748580621554,55.9738754813832,42.04771,-87.683543
40050,2015,"June",66.2666666666667,3697.23333333333,62.8923861067763,57.9241268662031,42.04771,-87.683543
40050,2015,"July",65.741935483871,3707.87096774194,62.7885095045962,57.8284561204168,42.04771,-87.683543
40050,2015,"August",65.0645161290323,3449.35483870968,61.0863261217441,56.2607387491841,42.04771,-87.683543
